ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal,lat,lng
108033,Danielle Raquel Scott-Arruda,F,39.0,188.0,85.0,United States,USA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Silver,39.8935,-83.4375
126580,Brenda Villa,F,32.0,163.0,79.0,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold,39.8935,-83.4375
125337,"Jacob Stephen ""Jake"" Varner",M,26.0,185.0,96.0,United States,USA,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold,39.8935,-83.4375
125083,Peter William Vanderkaay,M,28.0,193.0,95.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,Bronze,39.8935,-83.4375
122077,"De'Hashia Tonnek ""DeeDee"" Trotter",F,29.0,178.0,64.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,39.8935,-83.4375
122077,"De'Hashia Tonnek ""DeeDee"" Trotter",F,29.0,178.0,64.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 400 metres,Bronze,39.8935,-83.4375
120849,Logan Maile Lei Tom,F,31.0,186.0,77.0,United States,USA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Silver,39.8935,-83.4375
120451,Michael DeLorean Tinsley,M,28.0,186.0,74.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,Silver,39.8935,-83.4375
119895,Courtney Lynn Thompson,F,27.0,170.0,66.0,United States,USA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Silver,39.8935,-83.4375
119755,"Nicholas Brewer ""Nick"" Thoman",M,26.0,185.0,84.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,39.8935,-83.4375
119755,"Nicholas Brewer ""Nick"" Thoman",M,26.0,185.0,84.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Backstroke,Silver,39.8935,-83.4375
118870,Christian Taylor,M,22.0,188.0,81.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Triple Jump,Gold,39.8935,-83.4375
118855,"Angelo F. Taylor, Jr.",M,33.0,188.0,84.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,39.8935,-83.4375
107983,Coleman Lewis Scott,M,26.0,173.0,60.0,United States,USA,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze,39.8935,-83.4375
118778,Diana Lurena Taurasi,F,30.0,183.0,70.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold,39.8935,-83.4375
118634,Jeneba Sylvia Tarmoh,F,22.0,165.0,59.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,39.8935,-83.4375
118183,Lauren Tamayo (Franges-),F,28.0,175.0,65.0,United States,USA,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Team Pursuit,Silver,39.8935,-83.4375
115949,"Jennifer ""Jenn"" Stuczynski-Suhr",F,30.0,183.0,66.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Pole Vault,Gold,39.8935,-83.4375
114708,"Margaret Ann ""Maggie"" Steffens",F,19.0,173.0,74.0,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold,39.8935,-83.4375
114707,Jessica Marie Steffens,F,25.0,183.0,75.0,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold,39.8935,-83.4375
113169,Rebecca Soni,F,25.0,173.0,61.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,39.8935,-83.4375
113169,Rebecca Soni,F,25.0,173.0,61.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,Gold,39.8935,-83.4375
113169,Rebecca Soni,F,25.0,173.0,61.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Breaststroke,Silver,39.8935,-83.4375
112953,Hope Amelia Solo (-Stevens),F,30.0,175.0,69.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold,39.8935,-83.4375
109724,Claressa Maria Shields,F,17.0,175.0,75.0,United States,USA,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Middleweight,Gold,39.8935,-83.4375
109240,Eric Lee Shanteau,M,28.0,188.0,80.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,39.8935,-83.4375
108313,Melissa Seidemann,F,22.0,183.0,104.0,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold,39.8935,-83.4375
118668,Davis Edward Tarwater,M,28.0,185.0,85.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,39.8935,-83.4375
122099,"Herbert Lawrence ""Herb"" Trube",M,21.0,177.0,69.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Silver,39.8935,-83.4375
27330,Natalie Dell,F,27.0,175.0,75.0,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Bronze,39.8935,-83.4375
25667,"Anthony Marshon Davis, Jr.",M,19.0,208.0,100.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold,39.8935,-83.4375
59711,Lindsey Caroline Kildow-Vonn,F,25.0,178.0,75.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Downhill,Gold,45.6366,-122.5967
58922,"Philip Joseph ""Phil"" Kessel, Jr.",M,22.0,183.0,92.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,45.6366,-122.5967
58914,Ryan James Kesler,M,25.0,188.0,92.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,45.6366,-122.5967
58326,Hannah Angela Kearney,F,23.0,168.0,69.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Women's Moguls,Gold,45.6366,-122.5967
57183,Patrick Timothy Kane,M,21.0,180.0,82.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,45.6366,-122.5967
55389,"John Joseph Louis ""Jack"" Johnson, III",M,23.0,183.0,100.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,45.6366,-122.5967
55369,Erik Robert Johnson,M,21.0,193.0,107.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,45.6366,-122.5967
54087,Travis Jayner,M,27.0,185.0,75.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Bronze,45.6366,-122.5967
47106,Chad Paul Hedrick,M,32.0,180.0,76.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Silver,45.6366,-122.5967
47106,Chad Paul Hedrick,M,32.0,180.0,76.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Men's 1,000 metres",Bronze,45.6366,-122.5967
45685,Brian Hansen,M,19.0,183.0,82.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Silver,45.6366,-122.5967
40745,"Timothy Patrick ""Tim"" Gleason",M,27.0,183.0,99.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,45.6366,-122.5967
39353,Lana Gehring,F,19.0,175.0,61.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze,45.6366,-122.5967
32695,Molly Marie Engstrom,F,26.0,175.0,78.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,45.6366,-122.5967
30475,Meghan Duggan,F,22.0,178.0,73.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,45.6366,-122.5967
30384,"Alyson ""Aly"" Dudek",F,19.0,168.0,58.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze,45.6366,-122.5967
30129,"Christopher Ellis ""Chris"" Drury",M,33.0,178.0,86.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,45.6366,-122.5967
27745,Kimberly Derrick,F,24.0,165.0,56.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze,45.6366,-122.5967
27504,"William ""Bill"" Demong",M,29.0,178.0,66.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Nordic Combined,Nordic Combined Men's Team,Silver,45.6366,-122.5967
27504,"William ""Bill"" Demong",M,29.0,178.0,66.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",Gold,45.6366,-122.5967
25723,Shani Earl Davis,M,27.0,188.0,86.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Men's 1,500 metres",Silver,45.6366,-122.5967
25723,Shani Earl Davis,M,27.0,188.0,86.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Men's 1,000 metres",Gold,45.6366,-122.5967
25419,Natalie Rose Darwitz,F,26.0,160.0,65.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,45.6366,-122.5967
21814,Kelly Clark,F,26.0,163.0,61.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Women's Halfpipe,Bronze,45.6366,-122.5967
21357,Julie Wu Chu,F,27.0,173.0,67.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,45.6366,-122.5967
59711,Lindsey Caroline Kildow-Vonn,F,25.0,178.0,75.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Super G,Bronze,45.6366,-122.5967
61501,Hilary Atwood Knight,F,20.0,180.0,79.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,45.6366,-122.5967
64608,Jonathan Kuck,M,19.0,183.0,79.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Silver,45.6366,-122.5967
65885,Scotty Lago,M,22.0,185.0,77.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Halfpipe,Bronze,45.6366,-122.5967
100158,Katherine Reutter,F,21.0,170.0,61.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",Silver,45.6366,-122.5967
98265,Brian Christopher Rafalski,M,36.0,178.0,89.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,45.6366,-122.5967
93923,Jeret Peterson,M,28.0,175.0,80.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Men's Aerials,Silver,45.6366,-122.5967
92271,"Joseph James ""Joe"" Pavelski",M,25.0,180.0,86.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,45.6366,-122.5967
91427,"Zachary Justin ""Zach"" Parise",M,25.0,170.0,89.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,45.6366,-122.5967
89515,Richard Brooks Orpik,M,29.0,188.0,99.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,45.6366,-122.5967
88298,Apolo Anton Ohno,M,27.0,173.0,68.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Bronze,45.6366,-122.5967
88298,Apolo Anton Ohno,M,27.0,173.0,68.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Silver,45.6366,-122.5967
88298,Apolo Anton Ohno,M,27.0,173.0,68.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Bronze,45.6366,-122.5967
79935,Ryan Dean Miller,M,29.0,188.0,76.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,45.6366,-122.5967
79875,Samuel Bode Miller,M,32.0,188.0,91.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Combined,Gold,45.6366,-122.5967
79875,Samuel Bode Miller,M,32.0,188.0,91.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Super G,Silver,45.6366,-122.5967
20933,Simon Cho,M,18.0,183.0,68.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Bronze,45.6366,-122.5967
79875,Samuel Bode Miller,M,32.0,188.0,91.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze,45.6366,-122.5967
76010,"Gisle Marie ""Gigi"" Marvin",F,22.0,173.0,75.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,45.6366,-122.5967
75433,Trevor Marsicano,M,20.0,172.0,75.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Silver,45.6366,-122.5967
74318,Julia Marie Mancuso (-Fish),F,25.0,168.0,64.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Combined,Silver,45.6366,-122.5967
74318,Julia Marie Mancuso (-Fish),F,25.0,168.0,64.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Downhill,Silver,45.6366,-122.5967
74179,Ryan Gregory Malone,M,30.0,193.0,100.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,45.6366,-122.5967
74175,Jordan Malone,M,25.0,168.0,62.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Bronze,45.6366,-122.5967
72671,Evan Frank Lysacek,M,24.0,188.0,73.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Figure Skating,Figure Skating Men's Singles,Gold,45.6366,-122.5967
70994,Todd Lodwick,M,33.0,180.0,67.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Nordic Combined,Nordic Combined Men's Team,Silver,45.6366,-122.5967
67297,Erika Lyn Lawler,F,23.0,152.0,59.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,45.6366,-122.5967
66450,Jamie Craig Langenbrunner,M,34.0,185.0,93.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,45.6366,-122.5967
66235,Monique Edith Lamoureux (-Kolls),F,20.0,168.0,70.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,45.6366,-122.5967
66233,Jocelyne Nicole Lamoureux,F,20.0,168.0,70.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,45.6366,-122.5967
77776,Brianne Lea McLaughlin,F,22.0,173.0,59.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,45.6366,-122.5967
20551,Lisa Chesson,F,23.0,169.0,66.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,45.6366,-122.5967
19311,"John Robert ""J. R."" Celski",M,19.0,173.0,63.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Bronze,45.6366,-122.5967
19311,"John Robert ""J. R."" Celski",M,19.0,173.0,63.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Bronze,45.6366,-122.5967
36325,"Joseph ""Joe"" Forshaw, Jr.",M,26.0,184.0,74.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Marathon,Bronze,39.8935,-83.4375
38858,"John Carlyle ""Johnny"" Garrels",M,22.0,185.0,89.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,Silver,39.8935,-83.4375
38858,"John Carlyle ""Johnny"" Garrels",M,22.0,185.0,89.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Shot Put,Bronze,39.8935,-83.4375
40215,Merritt Hayward Giffin,M,20.0,186.0,84.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Discus Throw,Silver,39.8935,-83.4375
40257,"Alfred Carleton ""A. C."" Gilbert",M,24.0,170.0,68.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Pole Vault,Gold,39.8935,-83.4375
45278,"William Franklin ""Frank"" Hamilton",M,24.0,176.0,70.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,600 metres Medley Relay",Gold,39.8935,-83.4375
46846,"John Joseph ""Johnny"" Hayes",M,22.0,162.0,55.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Marathon,Gold,39.8935,-83.4375
48631,"Harry Livingston Hillman, Jr.",M,26.0,180.0,66.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,Silver,39.8935,-83.4375
50016,"Marquis Franklin ""Bill"" Horr",M,27.0,183.0,93.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Discus Throw,Bronze,39.8935,-83.4375
50016,"Marquis Franklin ""Bill"" Horr",M,27.0,183.0,93.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's Discus Throw, Greek Style",Silver,39.8935,-83.4375
52369,"Francis Cleveland ""Frank"" Irons",M,22.0,167.0,59.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Long Jump,Gold,39.8935,-83.4375
53189,Clare Stephen Jacobs,M,22.0,178.0,64.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Pole Vault,Bronze,39.8935,-83.4375
35717,John Joseph Flanagan,M,40.0,178.0,95.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Hammer Throw,Gold,39.8935,-83.4375
58566,"Daniel Joseph ""Dan"" Kelly",M,24.0,176.0,66.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Long Jump,Silver,39.8935,-83.4375
78195,George Nicholas Mehnert,M,26.0,160.0,54.0,United States,USA,1908 Summer,1908,Summer,London,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold,39.8935,-83.4375
96312,Harry Franklin Porter,M,25.0,189.0,79.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's High Jump,Gold,39.8935,-83.4375
99446,"John Alcorn ""James"" Rector",M,23.0,181.0,72.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,Silver,39.8935,-83.4375
102565,Ralph Waldo Rose,M,24.0,195.0,115.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Shot Put,Gold,39.8935,-83.4375
109365,"Arthur Briggs ""Art"" Shaw",M,21.0,183.0,76.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,Bronze,39.8935,-83.4375
109587,"Melvin Winfield ""Mel"" Sheppard",M,24.0,177.0,67.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 800 metres,Gold,39.8935,-83.4375
109587,"Melvin Winfield ""Mel"" Sheppard",M,24.0,177.0,67.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,500 metres",Gold,39.8935,-83.4375
109587,"Melvin Winfield ""Mel"" Sheppard",M,24.0,177.0,67.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,600 metres Medley Relay",Gold,39.8935,-83.4375
109597,Martin Joseph Sheridan,M,27.0,190.0,88.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Standing Long Jump,Bronze,39.8935,-83.4375
109597,Martin Joseph Sheridan,M,27.0,190.0,88.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Discus Throw,Gold,39.8935,-83.4375
109597,Martin Joseph Sheridan,M,27.0,190.0,88.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's Discus Throw, Greek Style",Gold,39.8935,-83.4375
112451,Forrest Custer Smithson,M,23.0,183.0,81.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,Gold,39.8935,-83.4375
77576,"Matthew John ""Matt"" McGrath",M,32.0,182.0,115.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Hammer Throw,Silver,39.8935,-83.4375
100158,Katherine Reutter,F,21.0,170.0,61.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze,45.6366,-122.5967
